//04/11/2022 11:12:34.707
26/02/2012, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ICF*
11/03/2012, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, ICF*
21/10/2012, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ICF*
04/11/2012, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, ICF*
17/02/2013, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, ICF*
10/03/2013, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, ICF*
20/10/2013, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, ICF*
03/11/2013, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, ICF*
16/02/2014, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, ICF*
09/03/2014, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, ICF*
19/10/2014, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, ICF*
02/11/2014, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, ICF*
22/02/2015, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, ICF*
